sentence1,sentence2,score,BoW score,TF-IDF score,BoW Pearson Correlation,BoW Spearman Rank Correlation,TF-IDF Pearson Correlation,TF-IDF Spearman Rank Correlation,BoW/True,TF-IDF/True
A woman is swimming.,A man is spitting.,0.0,0.3333333333333334,0.08357999524371763,0.0,0.0,0.0,0.0,0.0,0.0
A man is running.,A man is mooing.,0.2,0.6666666666666669,0.25576869879565756,0.0,0.0,0.0,0.0,3.333333333333334,1.2788434939782878
The man is playing the guitar.,The man played his guitar.,0.73,0.6324555320336758,0.4810756357252524,0.0,0.0,0.0,0.0,0.8663774411420216,0.6590077201715787
A cat stares into the camera.,A cat addresses the camera.,0.6,0.6708203932499369,0.4271260541341162,0.0,0.0,0.0,0.0,1.118033988749895,0.7118767568901937
The baby is laughing and crawling.,A baby is laughing and crawling on the floor.,0.84,0.8660254037844388,0.8793330935211661,0.0,0.0,0.0,0.0,1.0309826235529034,1.0468251113347216
A woman is shooting a gun.,A woman shoots a shotgun.,0.82,0.2886751345948129,0.10879014149464153,0.0,0.0,0.0,0.0,0.352042847066845,0.13267090426175798
A woman is dancing in the rain.,A woman is dancing in railway station.,0.4,0.6666666666666669,0.40502611551766393,0.0,0.0,0.0,0.0,1.666666666666667,1.0125652887941599
A woman is dancing.,A woman is exercising.,0.2,0.6666666666666669,0.3062691167499408,0.0,0.0,0.0,0.0,3.333333333333334,1.5313455837497039
A kid is playing an instrument.,A young boy is playing a wind instrument.,0.76,0.5477225575051662,0.4889821252825104,0.0,0.0,0.0,0.0,0.7206875756646923,0.643397533266461
Someone slices a bottle with a sword.,A man breaks a bottle with a sword.,0.8,0.6,0.6019955808079527,0.0,0.0,0.0,0.0,0.7499999999999999,0.7524944760099408
A woman is cutting an apple.,A woman is cutting potato.,0.36,0.6708203932499369,0.49619255112747424,0.0,0.0,0.0,0.0,1.863389981249825,1.3783126420207619
The man is peeling an apple.,A man peels an apple.,1.0,0.6123724356957946,0.5754087314137629,0.0,0.0,0.0,0.0,0.6123724356957946,0.5754087314137629
The man is playing the guitar.,The man is playing with a skull.,0.2,0.7216878364870323,0.4144174960338032,0.0,0.0,0.0,0.0,3.6084391824351614,2.072087480169016
An animal is walking on the ground.,A solenodon is walking along the ground.,0.6,0.6172133998483676,0.46912699270209485,0.0,0.0,0.0,0.0,1.0286889997472795,0.7818783211701581
A little girl is playing a grand piano on stage.,A little girl is playing the piano.,0.52,0.7216878364870323,0.7074901132945748,0.0,0.0,0.0,0.0,1.3878612240135235,1.3605579101818746
a group of people dancing,A group of men are dancing.,0.68,0.6708203932499369,0.679079413094635,0.0,0.0,0.0,0.0,0.9865005783087307,0.9986461957274044
A man plays a guitar.,A woman is playing guitar.,0.4,0.2886751345948129,0.38060825304935497,0.0,0.0,0.0,0.0,0.7216878364870323,0.9515206326233874
A cat swings on a ceiling fan.,A cat is spun around by a ceiling fan.,0.84,0.50709255283711,0.5644803139194382,0.0,0.0,0.0,0.0,0.6036816105203691,0.672000373713617
A woman is playing the flute.,A girl is playing a flute.,0.76,0.6708203932499369,0.7469400446566342,0.0,0.0,0.0,0.0,0.8826584121709696,0.9828158482324134
The woman is dicing onions.,A woman is cutting an onion.,0.88,0.39999999999999997,0.15789242630230657,0.0,0.0,0.0,0.0,0.45454545454545453,0.17942321170716655
A monkey is brushing a bull dog.,A monkey brushes a dog.,0.84,0.5163977794943223,0.37215680529172174,0.0,0.0,0.0,0.0,0.6147592613027647,0.4430438158234783
A woman is slicing a onion.,A woman is cutting a potato.,0.24,0.5,0.22411401424651947,0.0,0.0,0.0,0.0,2.0833333333333335,0.9338083926938312
A man is playing the piano.,A woman is playing a guitar.,0.24,0.4472135954999579,0.3353019651824522,0.0,0.0,0.0,0.0,1.8633899812498247,1.3970915215935509
A woman is washing her hands.,A woman is straightening her hair.,0.16,0.6,0.2747983980554571,0.0,0.0,0.0,0.0,3.75,1.7174899878466068
A woman fires a shotgun.,A woman is shooting a gun.,0.64,0.2886751345948129,0.11443836320112971,0.0,0.0,0.0,0.0,0.45105489780439517,0.17880994250176516
A man is eating a bowl of cereal.,The man is eating cereal.,0.8,0.7302967433402215,0.8429433055279647,0.0,0.0,0.0,0.0,0.9128709291752769,1.0536791319099559
A woman is bathing into bath-tub.,A woman is taking a bath.,0.88,0.6123724356957946,0.4889544003428288,0.0,0.0,0.0,0.0,0.6958777678361302,0.5556300003895781
A motorcyclist crashes on his motorcycle.,A person crashes on a motorcycle.,0.84,0.6708203932499369,0.60666308692785,0.0,0.0,0.0,0.0,0.7985957062499249,0.7222179606283928
A man is dangling a mouse near a snake.,A man is feeding a mice to a snake.,0.64,0.5000000000000001,0.3448536863557826,0.0,0.0,0.0,0.0,0.7812500000000001,0.5388338849309103
A man and a woman are walking in the woods.,A man and woman are walking through the jungle.,0.68,0.7499999999999998,0.4892559411430108,0.0,0.0,0.0,0.0,1.1029411764705879,0.7194940310926629
A person pours some rice pudding into a bowl.,The lady poured the rice pudding into a bowl.,0.8,0.47809144373375745,0.6157728228208258,0.0,0.0,0.0,0.0,0.5976143046671968,0.7697160285260322
A man stares out a window.,A man looks out the window.,0.96,0.6708203932499369,0.5612590180173066,0.0,0.0,0.0,0.0,0.6987712429686843,0.5846448104346944
A woman is firing a rifle.,A woman is cutting a lemon.,0.04,0.5,0.1528446357505689,0.0,0.0,0.0,0.0,12.5,3.821115893764222
A man is eating a banana.,Someone is peeling a banana.,0.36,0.5,0.5458524663290589,0.0,0.0,0.0,0.0,1.3888888888888888,1.5162568509140526
The men are performing on stage.,The comedic mimes performed on stage.,0.52,0.5000000000000001,0.24984781098450454,0.0,0.0,0.0,0.0,0.9615384615384617,0.4804765595855856
A cartoon woman dives into a pool.,A cartoon woman is diving off a board.,0.56,0.36514837167011077,0.37465832812758704,0.0,0.0,0.0,0.0,0.6520506636966263,0.6690327287992625
The lady put the baby int a trashcan.,A woman puts a baby in a trash can.,1.0,0.13608276348795434,0.12929070571075985,0.0,0.0,0.0,0.0,0.13608276348795434,0.12929070571075985
Someone is frying meat.,Someone is playing paino.,0.05,0.5,0.2959214329565914,0.0,0.0,0.0,0.0,10.0,5.918428659131828
A man is rapidly chopping some mushrooms using a knife.,A person is quickly chopping mushrooms with a knife.,0.75,0.5345224838248487,0.5862262542583652,0.0,0.0,0.0,0.0,0.7126966450997982,0.7816350056778202
A woman is adding ingredients to a bowl.,A woman is cracking three eggs into a bowl.,0.35,0.4629100498862757,0.30147592386483013,0.0,0.0,0.0,0.0,1.3226001425322165,0.8613597824709432
A skateboarder does tricks on a half-pipe.,A man skateboards on a half pipe.,0.7,0.5477225575051662,0.512818398615754,0.0,0.0,0.0,0.0,0.7824607964359518,0.73259771230822
A man is speaking on a stage.,A man is speaking at a podium.,0.68,0.6,0.5342508828052591,0.0,0.0,0.0,0.0,0.8823529411764705,0.7856630629489104
A man is playing a guitar.,A man in a hat is playing a harp.,0.28,0.6123724356957946,0.35083252581528773,0.0,0.0,0.0,0.0,2.187044413199266,1.2529733064831703
A man is playing on his keyboard.,A man is playing a guitar.,0.28,0.6123724356957946,0.4063641643915456,0.0,0.0,0.0,0.0,2.187044413199266,1.4513005871126627
A person is cutting a potato.,A person is slicing a shallot.,0.2,0.5,0.25600680725431224,0.0,0.0,0.0,0.0,2.5,1.2800340362715612
A man is dancing on the ceiling of a room.,A man is dancing upside-down on the ceiling.,0.92,0.7499999999999998,0.6355364768512334,0.0,0.0,0.0,0.0,0.8152173913043476,0.690800518316558
Two men are dancing.,Two women are shopping.,0.08,0.5,0.28659334045372775,0.0,0.0,0.0,0.0,6.25,3.5824167556715967
Someone is seasoning eggs.,Someone is seasoning two raw eggs in a bowl.,0.72,0.7071067811865475,0.7328343191689787,0.0,0.0,0.0,0.0,0.9820927516479826,1.0178254432902483
A man is swinging in a rope.,A gibbon is swinging in the trees.,0.25,0.5477225575051662,0.41279233227927764,0.0,0.0,0.0,0.0,2.1908902300206647,1.6511693291171106
A man is cutting tomatoes.,A woman is cutting broccoli.,0.3,0.5,0.33451944622286806,0.0,0.0,0.0,0.0,1.6666666666666667,1.1150648207428935
A woman is boiling shrimp.,A woman is combing her hair.,0.2,0.4472135954999579,0.12223500309040286,0.0,0.0,0.0,0.0,2.2360679774997894,0.6111750154520142
A man cuts a potato.,A man is slicing a potato.,0.75,0.5773502691896258,0.5477449922836588,0.0,0.0,0.0,0.0,0.7698003589195012,0.7303266563782117
A man is dancing on the road.,A man is dancing.,0.65,0.7071067811865477,0.708789504605067,0.0,0.0,0.0,0.0,1.0878565864408425,1.090445391700103
The deer jumped over the fence.,A deer jumps over a cyclone fence.,0.8,0.47434164902525683,0.6038218294934088,0.0,0.0,0.0,0.0,0.592927061281571,0.7547772868667609
A girl dances in the rain.,A woman is dancing in the rain.,0.6,0.5477225575051662,0.46103723728775153,0.0,0.0,0.0,0.0,0.912870929175277,0.7683953954795859
A woman is writing a letter.,A woman is sitting at a desk.,0.33,0.4472135954999579,0.15897945835187366,0.0,0.0,0.0,0.0,1.355192713636236,0.4817559343996171
A gorilla is playing the drums.,A monkey is playing drums.,0.67,0.6708203932499369,0.5548936931767693,0.0,0.0,0.0,0.0,1.0012244675372193,0.8281995420548794
A woman is riding on a horse.,A woman is picking tomatoes.,0.1,0.4472135954999579,0.18357653806946855,0.0,0.0,0.0,0.0,4.472135954999579,1.8357653806946854
The boy cut the grass by the curb with scissors.,A boy cuts grass with scissors.,0.75,0.4472135954999579,0.5673454922614029,0.0,0.0,0.0,0.0,0.5962847939999439,0.7564606563485371
A man with glasses is talking.,A man in a library is talking.,0.65,0.6,0.40476124961211135,0.0,0.0,0.0,0.0,0.923076923076923,0.6227096147878636
A woman is cutting some flowers.,A woman is cutting broccoli.,0.2,0.6708203932499369,0.415919353893282,0.0,0.0,0.0,0.0,3.3541019662496843,2.0795967694664097
A person is walking down a stone path.,A man is walking down a sidewalk.,0.7,0.5477225575051662,0.38033638017825117,0.0,0.0,0.0,0.0,0.7824607964359518,0.5433376859689303
A man plays the keyboard with his nose.,The man is playing the piano with his nose.,0.88,0.6837634587578277,0.5992183456779558,0.0,0.0,0.0,0.0,0.7770039304066224,0.6809299382704044
A man is playing guitar.,A cat is playing.,0.08,0.5773502691896258,0.42160325724110737,0.0,0.0,0.0,0.0,7.216878364870323,5.270040715513842
A animal is eating.,The animal is hopping.,0.08,0.5773502691896258,0.4758439315878261,0.0,0.0,0.0,0.0,7.216878364870323,5.948049144847826
A man is lifting weights.,A man is lifting a barbell.,0.84,0.75,0.5161401087349808,0.0,0.0,0.0,0.0,0.8928571428571429,0.6144525103987868
A man is running with a bus.,A man runs with a truck.,0.5,0.4472135954999579,0.23819153105703206,0.0,0.0,0.0,0.0,0.8944271909999159,0.4763830621140641
A man is climbing a rope.,A man is sitting on a rock.,0.05,0.4472135954999579,0.15371690619206635,0.0,0.0,0.0,0.0,8.944271909999157,3.074338123841327
A cat is playing the piano.,A cat is licking its paw.,0.05,0.39999999999999997,0.2463758033716756,0.0,0.0,0.0,0.0,7.999999999999999,4.927516067433512
A woman is dancing in the rain.,A woman is adding oil to a dish.,0.05,0.3333333333333334,0.1379070010884202,0.0,0.0,0.0,0.0,6.666666666666668,2.7581400217684036
Men are running a race.,Racers are running down a track.,0.52,0.4472135954999579,0.2640278303237898,0.0,0.0,0.0,0.0,0.8600261451922268,0.5077458275457496
A man is cutting tomatoes into pieces.,A woman is cutting potatoes.,0.36,0.4082482904638631,0.2559677395251303,0.0,0.0,0.0,0.0,1.1340230290662863,0.7110214986809176
A man is playing a flute.,A woman is applying eye liner.,0.0,0.22360679774997896,0.04855535489589364,0.0,0.0,0.0,0.0,0.0,0.0
A woman is cutting potatoes.,A woman is slicing carrots.,0.24,0.5,0.16950983669899228,0.0,0.0,0.0,0.0,2.0833333333333335,0.7062909862458012
A chicken is pecking at a dead mouse.,A rooster pecks at a dead mouse.,0.72,0.5477225575051662,0.40400033672268787,0.0,0.0,0.0,0.0,0.7607257743127308,0.561111578781511
The woman is thinly slicing a cucumber.,The woman is slicing a tomato.,0.24,0.7302967433402215,0.37707739110331906,0.0,0.0,0.0,0.0,3.0429030972509232,1.5711557962638294
A person is slicing a bread pieces.,A man is slicing bread.,0.64,0.6708203932499369,0.6922755511558254,0.0,0.0,0.0,0.0,1.0481568644530264,1.081680548680977
A woman is cutting a squash.,A woman is cutting big pepper.,0.44,0.6708203932499369,0.36508713432304496,0.0,0.0,0.0,0.0,1.5245918028407657,0.8297434870978294
A woman is adding oil on fishes.,A woman is riding a horse.,0.16,0.4082482904638631,0.16802841080554243,0.0,0.0,0.0,0.0,2.551551815399144,1.05017756753464
A woman is grating carrots.,A woman is coating a pork chop.,0.32,0.4472135954999579,0.09951435277990203,0.0,0.0,0.0,0.0,1.3975424859373684,0.31098235243719385
Someone is cleaning a animal.,A woman is cleaning a shrimp.,0.56,0.5,0.4765624114645076,0.0,0.0,0.0,0.0,0.8928571428571428,0.8510043061866207
A man is talking on the phone.,A man is talking.,0.64,0.7071067811865477,0.7048217690639664,0.0,0.0,0.0,0.0,1.1048543456039808,1.1012840141624476
A woman is smoking.,A woman is making some food.,0.16,0.5163977794943223,0.19824357315500046,0.0,0.0,0.0,0.0,3.2274861218395143,1.2390223322187528
A man laying down and shooting a gun,A man is laying on the ground shooting a rifle.,0.76,0.4330127018922194,0.4609723790889656,0.0,0.0,0.0,0.0,0.5697535551213413,0.6065426040644284
A man is being put into an abulance.,A man is pouring pasta onto a plate.,0.0,0.3086066999241838,0.06820308991083154,0.0,0.0,0.0,0.0,0.0,0.0
A man is diving into a swimming pool.,A man is singing into a microphone.,0.13,0.5477225575051662,0.24949942970817868,0.0,0.0,0.0,0.0,4.213250442347432,1.919226382370605
A man is firing a shot gun.,A man shoots a shotgun.,1.0,0.25819888974716115,0.0641627748453618,0.0,0.0,0.0,0.0,0.25819888974716115,0.0641627748453618
A man playing the guitar.,A man is playing a flute.,0.36,0.5,0.4205757508400363,0.0,0.0,0.0,0.0,1.3888888888888888,1.1682659745556565
A man is peeling potato.,A man is playing a guitar.,0.08,0.5,0.21452087111831922,0.0,0.0,0.0,0.0,6.25,2.6815108889789903
The woman is riding a horse.,A man is riding a horse in an arena.,0.4,0.50709255283711,0.5249506369937986,0.0,0.0,0.0,0.0,1.267731382092775,1.3123765924844966
An airplane moves along a runway.,A plane is landing on a runway.,0.56,0.19999999999999998,0.3216934558890289,0.0,0.0,0.0,0.0,0.3571428571428571,0.5744525998018373
A woman is slipping in the water-tub.,A woman is lying in a raft.,0.16,0.50709255283711,0.14131234394146994,0.0,0.0,0.0,0.0,3.169328455231937,0.8832021496341871
A man is mowing a lawn.,A man is mixing.,0.16,0.5773502691896258,0.15371858824623033,0.0,0.0,0.0,0.0,3.6084391824351614,0.9607411765389395
A woman is peeling a potato.,A woman is hitting a man.,0.15,0.5,0.20872132894034107,0.0,0.0,0.0,0.0,3.3333333333333335,1.3914755262689404
A man is playing piano.,A man is laying on the ground.,0.15,0.4082482904638631,0.1825150203332266,0.0,0.0,0.0,0.0,2.7216552697590872,1.2167668022215108
A woman is doing ballet.,A woman is riding on a horse.,0.2,0.4472135954999579,0.1799270219911784,0.0,0.0,0.0,0.0,2.2360679774997894,0.899635109955892
A woman is cutting an onion.,A woman is rowing a boat.,0.16,0.4472135954999579,0.1696874905568515,0.0,0.0,0.0,0.0,2.795084971874737,1.060546815980322
A woman is stirring rice in a pot.,Someone is putting rice in a pan.,0.55,0.5000000000000001,0.34500426300484904,0.0,0.0,0.0,0.0,0.9090909090909092,0.6272804781906346
A woman puts slabs of meat in a pan.,A man puts pieces of meat into a plastic bag.,0.48,0.40089186286863654,0.3703156501315943,0.0,0.0,0.0,0.0,0.8351913809763262,0.7714909377741548
The boy played his trumpet.,A boy is playing the trumpet.,0.88,0.6,0.6525236435895937,0.0,0.0,0.0,0.0,0.6818181818181818,0.7415041404427201
A person is riding a horse.,A man is riding a motorcycle.,0.36,0.5,0.380886203285374,0.0,0.0,0.0,0.0,1.3888888888888888,1.0580172313482612
A woman is slicing an onion.,A woman is cutting a carrot.,0.28,0.4472135954999579,0.18382394639110078,0.0,0.0,0.0,0.0,1.5971914124998496,0.6565140942539313
A man is slicing vegetables.,A woman is slicing a potato.,0.45,0.5,0.36246534787662404,0.0,0.0,0.0,0.0,1.1111111111111112,0.8054785508369423
A cat is playing.,A woman is playing flute.,0.05,0.5773502691896258,0.37381428357494084,0.0,0.0,0.0,0.0,11.547005383792516,7.476285671498816
A man is riding a bicycle.,A man is riding a bicycle around a parking lot.,0.65,0.7559289460184544,0.5986345800107179,0.0,0.0,0.0,0.0,1.1629676092591605,0.920976276939566
A band is performing on a stage.,A band is playing and singing on a stage.,0.9,0.6761234037828132,0.6497987221179954,0.0,0.0,0.0,0.0,0.7512482264253479,0.721998580131106
The woman is slicing fish cake.,The woman is riding a horse.,0.16,0.5477225575051662,0.21134536051394406,0.0,0.0,0.0,0.0,3.423265984407289,1.3209085032121504
A man is eating bread.,A man is playing flute.,0.16,0.5,0.18563293587021942,0.0,0.0,0.0,0.0,3.125,1.1602058491888714
A woman is cooking shrimp.,A woman is dancing.,0.16,0.5773502691896258,0.23277866480960246,0.0,0.0,0.0,0.0,3.6084391824351614,1.4548666550600153
A woman is dancing.,A woman is slicing ginger.,0.05,0.5773502691896258,0.24670937459355588,0.0,0.0,0.0,0.0,11.547005383792516,4.934187491871118
"A woman tosses a cat in the air, and the cat hangs off a rod on the ceiling.",A person throws a cat in the air and it grabs onto the ceiling.,0.7,0.6687338550904235,0.38718931029796594,0.0,0.0,0.0,0.0,0.955334078700605,0.5531275861399514
A big turtle is walking.,The tortoise is walking.,0.85,0.5,0.2672052974314574,0.0,0.0,0.0,0.0,0.5882352941176471,0.3143591734487734
A man is burning a flag.,A man is shooting a gun.,0.1,0.5,0.14013810092902154,0.0,0.0,0.0,0.0,5.0,1.4013810092902153
The man is pushing the van.,The woman is singing.,0.0,0.5303300858899106,0.14671566841700462,0.0,0.0,0.0,0.0,0.0,0.0
A man is eating wood.,A man is adding oil to car.,0.1,0.4082482904638631,0.13716304703619506,0.0,0.0,0.0,0.0,4.08248290463863,1.3716304703619504
A dog is speaking to the camera.,A dog is eating some water melon.,0.12,0.3333333333333334,0.14747029288874552,0.0,0.0,0.0,0.0,2.7777777777777786,1.2289191074062127
A man is putting two paper towels on a paper plate.,A man is putting papers on a dish.,0.44,0.492365963917331,0.24733653037250675,0.0,0.0,0.0,0.0,1.1190135543575706,0.5621284781193335
A man and woman are walking.,A man and woman walking hold each other.,0.64,0.6761234037828132,0.5223094718388912,0.0,0.0,0.0,0.0,1.0564428184106456,0.8161085497482675
